sub	sess	t	cond	onset	open_d	door	door_p	tgt_door	depress_dur	x	y
1	1	6	1	13.049	0	2	0.250	7	0.299	797.531	482.187
1	1	6	1	13.069	0	2	0.250	7	0.319	801.164	481.920
1	1	6	1	13.089	0	2	0.250	7	0.339	804.333	482.154
1	1	6	1	13.099	0	2	0.250	7	0.349	807.295	483.393
1	1	6	1	13.119	1	2	0.250	7	0.020	809.821	483.615
1	1	6	1	13.139	1	2	0.250	7	0.040	811.148	484.360
1	1	6	1	13.149	1	2	0.250	7	0.050	814.261	484.971
1	1	6	1	13.169	1	2	0.250	7	0.070	816.641	483.705
1	1	6	1	13.189	1	2	0.250	7	0.090	817.194	483.401
1	1	6	1	13.199	1	2	0.250	7	0.100	817.558	483.695
1	1	6	1	13.219	1	2	0.250	7	0.120	818.654	483.745
1	1	6	1	13.239	1	2	0.250	7	0.140	820.320	483.478
1	1	6	1	13.249	1	2	0.250	7	0.150	819.854	483.668
1	1	6	1	13.269	1	2	0.250	7	0.170	820.233	484.616
1	1	6	1	13.279	1	2	0.250	7	0.180	819.469	483.484
1	1	6	1	13.299	1	2	0.250	7	0.200	819.095	482.682
1	1	6	1	13.319	1	2	0.250	7	0.220	818.452	482.711
1	1	6	1	13.329	1	2	0.250	7	0.230	818.561	483.504
1	1	6	1	13.349	1	2	0.250	7	0.250	818.037	485.813
1	1	6	1	13.369	1	2	0.250	7	0.270	818.715	487.492
1	1	6	1	13.379	1	2	0.250	7	0.280	825.104	487.465
1	1	6	1	13.399	1	2	0.250	7	0.300	826.133	488.006
1	1	6	1	13.419	1	2	0.250	7	0.320	829.215	487.649
1	1	6	1	13.429	1	2	0.250	7	0.330	835.076	488.932
1	1	6	1	13.449	1	2	0.250	7	0.350	833.866	488.860
1	1	6	1	13.469	1	2	0.250	7	0.370	835.528	489.114
1	1	6	1	13.479	1	2	0.250	7	0.380	839.229	490.461
1	1	6	1	13.499	1	2	0.250	7	0.400	842.334	490.482
1	1	6	1	13.519	1	2	0.250	7	0.420	843.137	489.756
1	1	6	1	13.529	1	2	0.250	7	0.430	845.634	487.311
1	1	6	1	13.549	1	2	0.250	7	0.450	846.300	487.703
1	1	6	1	13.569	1	2	0.250	7	0.470	844.815	487.177
1	1	6	1	13.579	1	2	0.250	7	0.480	839.889	484.969
1	1	6	1	13.599	0	0	0.000	7	0.500	839.448	451.971
1	1	6	1	13.619	0	0	0.000	7	0.520	838.620	451.925
1	1	6	1	13.639	0	0	0.000	7	0.540	837.180	445.077
1	1	6	1	13.649	0	0	0.000	7	0.550	835.066	445.248
1	1	6	1	13.669	1	1	0.000	7	0.570	834.280	437.997
1	1	6	1	13.679	1	1	0.000	7	0.580	831.188	433.334
1	1	6	1	13.699	1	1	0.000	7	0.600	829.416	429.779
1	1	6	1	13.719	1	1	0.000	7	0.620	828.474	430.360
1	1	6	1	13.739	1	1	0.000	7	0.640	826.993	428.631
1	1	6	1	13.749	1	1	0.000	7	0.650	825.673	426.493
1	1	6	1	13.769	1	1	0.000	7	0.670	826.068	424.562
1	1	6	1	13.779	1	1	0.000	7	0.680	826.259	424.318
1	1	6	1	13.799	1	1	0.000	7	0.700	825.604	423.107
1	1	6	1	13.819	1	1	0.000	7	0.720	825.879	421.203
1	1	6	1	13.849	1	1	0.000	7	0.750	825.907	419.107
1	1	6	1	13.869	1	1	0.000	7	0.770	822.516	416.888
1	1	6	1	13.879	1	1	0.000	7	0.780	823.218	415.818
1	1	6	1	13.899	1	1	0.000	7	0.800	819.321	413.384
1	1	6	1	13.919	1	1	0.000	7	0.820	819.775	412.189
1	1	6	1	13.949	1	1	0.000	7	0.850	818.525	411.302
1	1	6	1	13.969	1	1	0.000	7	0.870	816.845	411.246
1	1	6	1	13.979	1	1	0.000	7	0.880	815.070	410.788
1	1	6	1	13.999	0	1	0.000	7	0.019	813.715	411.335
1	1	6	1	14.019	0	1	0.000	7	0.039	811.900	410.519
1	1	6	1	14.039	0	1	0.000	7	0.059	810.860	408.977
1	1	6	1	14.049	0	1	0.000	7	0.069	811.888	407.936
1	1	6	1	14.069	0	1	0.000	7	0.089	811.315	408.031
1	1	6	1	14.079	0	1	0.000	7	0.099	812.408	409.195
1	1	6	1	14.099	0	1	0.000	7	0.119	812.974	410.131
1	1	6	1	14.119	0	1	0.000	7	0.139	813.031	411.340
1	1	6	1	14.129	0	1	0.000	7	0.149	812.737	412.223
1	1	6	1	14.149	0	1	0.000	7	0.169	811.943	411.541
1	1	6	1	14.169	0	1	0.000	7	0.189	812.071	412.957
1	1	6	1	14.179	0	1	0.000	7	0.199	812.666	412.785
1	1	6	1	14.199	0	1	0.000	7	0.219	812.627	414.346
1	1	6	1	14.219	0	1	0.000	7	0.239	813.602	414.075
1	1	6	1	14.229	0	1	0.000	7	0.249	813.895	412.848
1	1	6	1	14.249	0	1	0.000	7	0.269	816.276	411.102
1	1	6	1	14.270	0	1	0.000	7	0.289	816.654	408.221
1	1	6	1	14.280	0	1	0.000	7	0.300	818.385	404.351
1	1	6	1	14.300	0	1	0.000	7	0.320	820.093	402.237
1	1	6	1	14.320	0	1	0.000	7	0.340	822.009	400.494
1	1	6	1	14.330	0	1	0.000	7	0.350	825.807	400.512
1	1	6	1	14.350	1	1	0.000	7	0.020	826.967	397.374
1	1	6	1	14.370	1	1	0.000	7	0.040	828.995	396.178
1	1	6	1	14.380	1	1	0.000	7	0.050	830.848	393.000
1	1	6	1	14.400	1	1	0.000	7	0.070	832.608	391.874
1	1	6	1	14.420	1	1	0.000	7	0.090	833.582	390.309
1	1	6	1	14.430	1	1	0.000	7	0.100	833.339	389.552
1	1	6	1	14.450	1	1	0.000	7	0.120	834.475	388.667
1	1	6	1	14.470	1	1	0.000	7	0.140	833.675	388.023
1	1	6	1	14.480	1	1	0.000	7	0.150	833.976	389.278
1	1	6	1	14.500	1	1	0.000	7	0.170	832.580	388.194
1	1	6	1	14.520	1	1	0.000	7	0.190	831.358	385.669
1	1	6	1	14.530	1	1	0.000	7	0.200	829.858	385.118
1	1	6	1	14.550	1	1	0.000	7	0.220	836.829	381.558
1	1	6	1	14.570	1	1	0.000	7	0.240	844.750	382.192
1	1	6	1	14.580	1	1	0.000	7	0.250	851.403	380.108
1	1	6	1	14.600	0	0	0.000	7	0.270	861.628	380.002
1	1	6	1	14.620	0	0	0.000	7	0.290	866.921	379.239
1	1	6	1	14.630	0	0	0.000	7	0.300	871.494	377.305
1	1	6	1	14.650	0	0	0.000	7	0.320	869.578	376.512
1	1	6	1	14.670	1	5	0.000	7	0.340	874.725	375.726
1	1	6	1	14.680	0	0	0.000	7	0.350	875.276	372.262
1	1	6	1	14.700	1	5	0.000	7	0.370	878.695	372.081
1	1	6	1	14.720	1	5	0.000	7	0.390	879.138	372.472
1	1	6	1	14.730	1	5	0.000	7	0.400	880.545	372.550
1	1	6	1	14.750	1	5	0.000	7	0.420	880.973	372.326
1	1	6	1	14.770	1	5	0.000	7	0.440	882.690	373.837
1	1	6	1	14.780	1	5	0.000	7	0.450	883.219	374.625
1	1	6	1	14.800	1	5	0.000	7	0.470	883.387	375.604
1	1	6	1	14.820	1	5	0.000	7	0.490	883.675	377.711
1	1	6	1	14.830	1	5	0.000	7	0.500	886.389	378.260
1	1	6	1	14.850	1	5	0.000	7	0.520	933.907	377.426
1	1	6	1	14.870	1	5	0.000	7	0.540	910.323	379.661
1	1	6	1	14.890	1	5	0.000	7	0.560	921.886	382.001
1	1	6	1	14.900	1	5	0.000	7	0.570	931.706	383.965
1	1	6	1	14.920	1	5	0.000	7	0.590	935.497	383.026
1	1	6	1	14.930	1	5	0.000	7	0.600	941.686	383.675
1	1	6	1	14.950	1	5	0.000	7	0.620	939.995	383.273
1	1	6	1	14.970	1	5	0.000	7	0.640	945.080	382.155
1	1	6	1	14.990	1	5	0.000	7	0.660	944.357	383.024
1	1	6	1	15.000	1	5	0.000	7	0.670	945.924	383.434
1	1	6	1	15.020	1	5	0.000	7	0.690	946.688	384.976
1	1	6	1	15.030	1	5	0.000	7	0.700	944.979	385.744
1	1	6	1	15.050	1	5	0.000	7	0.720	946.291	386.092
1	1	6	1	15.070	1	5	0.000	7	0.740	947.308	387.227
1	1	6	1	15.080	1	5	0.000	7	0.750	948.171	388.523
1	1	6	1	15.100	1	5	0.000	7	0.770	948.979	390.864
1	1	6	1	15.120	1	5	0.000	7	0.790	949.158	394.100
1	1	6	1	15.130	1	5	0.000	7	0.800	949.819	394.238
1	1	6	1	15.150	1	5	0.000	7	0.820	949.517	396.952
1	1	6	1	15.170	1	5	0.000	7	0.840	948.711	397.716
1	1	6	1	15.180	1	5	0.000	7	0.850	948.616	398.477
1	1	6	1	15.200	0	5	0.000	7	0.019	949.387	397.962
1	1	6	1	15.220	0	5	0.000	7	0.039	949.663	397.898
1	1	6	1	15.230	0	5	0.000	7	0.049	950.108	397.935
1	1	6	1	15.250	0	5	0.000	7	0.069	945.626	396.539
1	1	6	1	15.270	0	5	0.000	7	0.089	936.885	398.537
1	1	6	1	15.280	0	5	0.000	7	0.099	932.178	396.552
1	1	6	1	15.300	0	5	0.000	7	0.119	926.541	396.379
1	1	6	1	15.320	0	5	0.000	7	0.139	922.367	396.397
1	1	6	1	15.330	0	5	0.000	7	0.149	917.005	395.002
1	1	6	1	15.350	0	5	0.000	7	0.169	917.589	394.578
1	1	6	1	15.370	0	5	0.000	7	0.189	914.201	394.111
1	1	6	1	15.380	0	5	0.000	7	0.199	914.885	393.442
1	1	6	1	15.400	0	5	0.000	7	0.219	912.040	395.062
1	1	6	1	15.420	0	5	0.000	7	0.239	909.432	396.822
1	1	6	1	15.430	0	5	0.000	7	0.249	907.826	397.406
1	1	6	1	15.450	0	5	0.000	7	0.269	907.543	398.135
1	1	6	1	15.470	0	5	0.000	7	0.289	907.045	399.029
1	1	6	1	15.480	0	5	0.000	7	0.299	907.386	400.850
1	1	6	1	15.500	0	5	0.000	7	0.319	906.169	400.197
1	1	6	1	15.520	0	5	0.000	7	0.339	906.401	401.348
1	1	6	1	15.530	0	5	0.000	7	0.349	910.471	398.978
1	1	6	1	15.550	1	5	0.000	7	0.020	910.869	399.628
1	1	6	1	15.570	1	5	0.000	7	0.040	911.987	400.661
1	1	6	1	15.580	1	5	0.000	7	0.050	913.556	397.202
1	1	6	1	15.600	1	5	0.000	7	0.070	913.813	395.274
1	1	6	1	15.620	1	5	0.000	7	0.090	916.507	395.131
1	1	6	1	15.630	1	5	0.000	7	0.100	918.607	394.418
1	1	6	1	15.650	1	5	0.000	7	0.120	921.419	393.082
1	1	6	1	15.670	1	5	0.000	7	0.140	922.517	392.246
1	1	6	1	15.680	1	5	0.000	7	0.150	922.707	391.182
1	1	6	1	15.700	1	5	0.000	7	0.170	923.625	389.928
1	1	6	1	15.720	1	5	0.000	7	0.190	923.152	391.616
1	1	6	1	15.730	1	5	0.000	7	0.200	923.098	391.693
1	1	6	1	15.750	1	5	0.000	7	0.220	923.958	391.475
1	1	6	1	15.770	1	5	0.000	7	0.240	924.135	392.814
1	1	6	1	15.780	1	5	0.000	7	0.250	925.175	392.007
1	1	6	1	15.800	1	5	0.000	7	0.270	926.273	391.730
1	1	6	1	15.820	1	5	0.000	7	0.290	924.643	392.160
1	1	6	1	15.830	1	5	0.000	7	0.300	923.822	391.871
1	1	6	1	15.850	1	5	0.000	7	0.320	922.947	393.891
1	1	6	1	15.870	1	5	0.000	7	0.340	924.704	393.931
1	1	6	1	15.880	1	5	0.000	7	0.350	924.387	395.697
1	1	6	1	15.901	1	5	0.000	7	0.370	923.657	394.776
1	1	6	1	15.920	1	5	0.000	7	0.390	923.236	395.291
1	1	6	1	15.931	1	5	0.000	7	0.400	924.119	395.474
1	1	6	1	15.951	1	5	0.000	7	0.420	925.294	395.238
1	1	6	1	15.971	1	5	0.000	7	0.440	923.753	411.678
1	1	6	1	15.981	0	0	0.000	7	0.450	919.951	537.866
1	1	6	1	16.001	1	6	0.000	7	0.470	921.769	517.345
1	1	6	1	16.021	1	6	0.000	7	0.490	921.573	520.873
1	1	6	1	16.031	1	6	0.000	7	0.500	918.761	522.590
1	1	6	1	16.051	1	6	0.000	7	0.520	916.103	524.783
1	1	6	1	16.071	1	6	0.000	7	0.540	914.791	527.121
1	1	6	1	16.081	1	6	0.000	7	0.550	915.706	526.010
1	1	6	1	16.101	1	6	0.000	7	0.570	914.060	527.548
1	1	6	1	16.121	1	6	0.000	7	0.590	913.546	529.543
1	1	6	1	16.141	1	6	0.000	7	0.610	911.548	528.687
1	1	6	1	16.151	1	6	0.000	7	0.620	911.792	532.245
1	1	6	1	16.171	1	6	0.000	7	0.640	913.707	533.628
1	1	6	1	16.181	1	6	0.000	7	0.650	913.140	536.129
1	1	6	1	16.201	1	6	0.000	7	0.670	910.842	534.865
1	1	6	1	16.221	1	6	0.000	7	0.690	909.320	535.264
1	1	6	1	16.241	1	6	0.000	7	0.710	909.370	536.134
1	1	6	1	16.251	1	6	0.000	7	0.720	908.837	536.041
1	1	6	1	16.271	1	6	0.000	7	0.740	907.709	536.782
1	1	6	1	16.281	1	6	0.000	7	0.750	907.596	536.773
1	1	6	1	16.301	1	6	0.000	7	0.770	905.869	536.498
1	1	6	1	16.321	0	0	0.000	7	0.790	906.081	537.435
1	1	6	1	16.341	1	6	0.000	7	0.810	905.105	536.392
1	1	6	1	16.351	1	6	0.000	7	0.820	904.237	535.701
1	1	6	1	16.371	1	6	0.000	7	0.840	905.316	531.555
1	1	6	1	16.381	1	6	0.000	7	0.850	905.333	529.227
1	1	6	1	16.401	0	6	0.000	7	0.019	906.622	526.107
1	1	6	1	16.421	0	6	0.000	7	0.039	907.577	523.396
1	1	6	1	16.431	0	6	0.000	7	0.049	907.410	521.047
1	1	6	1	16.452	0	6	0.000	7	0.070	908.009	520.685
1	1	6	1	16.471	0	6	0.000	7	0.089	908.466	518.307
1	1	6	1	16.481	0	6	0.000	7	0.099	908.831	516.738
1	1	6	1	16.501	0	6	0.000	7	0.120	908.892	512.426
1	1	6	1	16.521	0	6	0.000	7	0.139	909.477	511.389
1	1	6	1	16.531	0	6	0.000	7	0.149	909.104	510.708
1	1	6	1	16.551	0	6	0.000	7	0.169	908.953	511.061
1	1	6	1	16.571	0	6	0.000	7	0.189	908.782	510.761
1	1	6	1	16.581	0	6	0.000	7	0.199	909.760	510.262
1	1	6	1	16.601	0	6	0.000	7	0.219	910.180	510.211
1	1	6	1	16.621	0	6	0.000	7	0.239	911.265	510.715
1	1	6	1	16.631	0	6	0.000	7	0.249	910.776	509.902
1	1	6	1	16.651	0	6	0.000	7	0.269	911.746	509.814
1	1	6	1	16.671	0	6	0.000	7	0.289	912.096	509.506
1	1	6	1	16.681	0	6	0.000	7	0.299	912.834	511.407
1	1	6	1	16.701	0	6	0.000	7	0.319	912.820	512.461
1	1	6	1	16.721	0	6	0.000	7	0.339	913.387	512.000
1	1	6	1	16.731	0	6	0.000	7	0.349	913.749	512.109
1	1	6	1	16.751	1	6	0.000	7	0.020	914.493	511.907
1	1	6	1	16.771	1	6	0.000	7	0.040	914.001	511.968
1	1	6	1	16.791	1	6	0.000	7	0.060	913.343	512.085
1	1	6	1	16.801	1	6	0.000	7	0.070	912.757	511.771
1	1	6	1	16.821	1	6	0.000	7	0.090	914.137	509.747
1	1	6	1	16.831	1	6	0.000	7	0.100	913.054	510.012
1	1	6	1	16.851	1	6	0.000	7	0.120	912.426	511.563
1	1	6	1	16.871	1	6	0.000	7	0.140	912.021	509.916
1	1	6	1	16.891	1	6	0.000	7	0.160	911.932	509.487
1	1	6	1	16.901	1	6	0.000	7	0.170	911.494	509.878
1	1	6	1	16.921	1	6	0.000	7	0.190	911.626	509.671
1	1	6	1	16.931	1	6	0.000	7	0.200	911.618	509.908
1	1	6	1	16.951	1	6	0.000	7	0.220	912.146	511.290
1	1	6	1	16.971	1	6	0.000	7	0.240	912.364	510.948
1	1	6	1	16.991	1	6	0.000	7	0.260	914.125	512.288
1	1	6	1	17.001	1	6	0.000	7	0.270	913.364	513.200
1	1	6	1	17.021	1	6	0.000	7	0.290	914.549	514.938
1	1	6	1	17.031	1	6	0.000	7	0.300	914.554	515.642
1	1	6	1	17.051	1	6	0.000	7	0.320	914.255	516.613
1	1	6	1	17.071	1	6	0.000	7	0.340	914.397	517.500
1	1	6	1	17.081	1	6	0.000	7	0.350	915.409	519.538
1	1	6	1	17.101	1	6	0.000	7	0.370	916.433	520.469
1	1	6	1	17.121	1	6	0.000	7	0.390	916.131	519.891
1	1	6	1	17.131	1	6	0.000	7	0.400	915.611	520.302
1	1	6	1	17.151	1	6	0.000	7	0.420	915.672	519.804
1	1	6	1	17.171	1	6	0.000	7	0.440	915.870	520.928
1	1	6	1	17.181	1	6	0.000	7	0.450	915.613	521.828
1	1	6	1	17.201	1	6	0.000	7	0.470	916.146	521.729
1	1	6	1	17.221	1	6	0.000	7	0.490	915.211	521.054
1	1	6	1	17.231	1	6	0.000	7	0.500	914.707	519.888
1	1	6	1	17.251	1	6	0.000	7	0.520	913.871	520.261
1	1	6	1	17.271	1	6	0.000	7	0.540	913.137	517.408
1	1	6	1	17.281	1	6	0.000	7	0.550	911.725	517.160
1	1	6	1	17.301	1	6	0.000	7	0.570	911.233	516.515
1	1	6	1	17.321	1	6	0.000	7	0.590	911.408	516.876
1	1	6	1	17.331	1	6	0.000	7	0.600	910.754	518.226
1	1	6	1	17.352	1	6	0.000	7	0.620	908.361	517.688
1	1	6	1	17.371	1	6	0.000	7	0.640	907.682	516.468
1	1	6	1	17.381	1	6	0.000	7	0.650	906.904	513.876
1	1	6	1	17.421	1	6	0.000	7	0.690	908.129	513.028
1	1	6	1	17.431	1	6	0.000	7	0.700	908.067	511.706
1	1	6	1	17.451	1	6	0.000	7	0.720	908.628	513.205
1	1	6	1	17.471	1	6	0.000	7	0.740	908.266	512.905
1	1	6	1	17.481	1	6	0.000	7	0.750	908.580	513.737
1	1	6	1	17.501	1	6	0.000	7	0.770	908.613	513.503
1	1	6	1	17.521	1	6	0.000	7	0.790	909.129	512.607
1	1	6	1	17.532	1	6	0.000	7	0.800	909.927	511.723
1	1	6	1	17.552	1	6	0.000	7	0.820	910.434	513.049
1	1	6	1	17.572	1	6	0.000	7	0.840	910.913	513.639
1	1	6	1	17.582	1	6	0.000	7	0.850	909.711	514.833
1	1	6	1	17.602	1	6	0.000	7	0.870	910.049	516.651
1	1	6	1	17.622	1	6	0.000	7	0.890	910.694	518.882
1	1	6	1	17.632	1	7	0.250	7	0.900	910.488	616.434
1	1	6	1	17.652	0	7	0.250	7	0.019	911.025	586.835
1	1	6	1	17.672	0	7	0.250	7	0.039	910.303	595.334
1	1	6	1	17.682	0	7	0.250	7	0.049	910.179	590.432
1	1	6	1	17.702	0	7	0.250	7	0.069	909.265	594.437
1	1	6	1	17.722	0	7	0.250	7	0.089	907.605	595.836
1	1	6	1	17.732	0	7	0.250	7	0.099	906.947	597.225
1	1	6	1	17.752	0	7	0.250	7	0.119	905.651	598.779
1	1	6	1	17.772	0	7	0.250	7	0.139	904.962	599.141
1	1	6	1	17.782	0	7	0.250	7	0.149	905.070	599.813
1	1	6	1	17.802	0	7	0.250	7	0.169	904.461	600.231
1	1	6	1	17.822	0	7	0.250	7	0.189	903.284	599.395
1	1	6	1	17.832	0	7	0.250	7	0.199	903.076	600.647
1	1	6	1	17.852	0	7	0.250	7	0.219	903.442	601.087
1	1	6	1	17.872	0	7	0.250	7	0.239	903.025	603.821
1	1	6	1	17.882	0	7	0.250	7	0.249	903.948	604.163
1	1	6	1	17.902	0	7	0.250	7	0.269	905.163	604.616
1	1	6	1	17.922	0	7	0.250	7	0.289	906.189	605.215
1	1	6	1	17.932	0	7	0.250	7	0.299	907.161	604.998
1	1	6	1	17.952	0	7	0.250	7	0.319	908.996	605.237
1	1	6	1	17.972	0	7	0.250	7	0.339	909.390	604.433
1	1	6	1	17.982	0	7	0.250	7	0.349	909.348	603.929
1	1	6	1	999.000	1	7	0.250	7	0.200	9.000	9.000
1	1	7	1	0.021	0	0	0.000	9	0.017	958.487	550.137
1	1	7	1	0.041	0	0	0.000	9	0.037	958.253	551.154
1	1	7	1	0.051	0	0	0.000	9	0.047	958.542	551.300
1	1	7	1	0.071	0	0	0.000	9	0.067	958.020	551.802
1	1	7	1	0.081	0	0	0.000	9	0.077	958.343	552.138
1	1	7	1	0.101	0	0	0.000	9	0.097	957.624	552.434
1	1	7	1	0.121	0	0	0.000	9	0.117	956.854	552.363
1	1	7	1	0.131	0	0	0.000	9	0.127	956.300	552.357
1	1	7	1	0.151	0	0	0.000	9	0.147	954.625	553.112
1	1	7	1	0.171	0	0	0.000	9	0.167	954.647	553.232
1	1	7	1	0.181	0	0	0.000	9	0.177	954.173	552.895
1	1	7	1	0.201	0	0	0.000	9	0.197	954.804	552.370
1	1	7	1	0.221	0	8	0.000	9	0.217	890.928	652.952
1	1	7	1	0.231	0	0	0.000	9	0.227	731.566	875.276
1	1	7	1	0.251	0	0	0.000	9	0.247	575.051	1101.366
1	1	7	1	0.271	0	0	0.000	9	0.267	0.000	0.000
1	1	7	1	0.281	0	0	0.000	9	0.277	0.000	0.000
1	1	7	1	0.301	0	0	0.000	9	0.297	0.000	0.000
1	1	7	1	0.321	0	0	0.000	9	0.317	0.000	0.000
1	1	7	1	0.331	0	0	0.000	9	0.327	0.000	0.000
1	1	7	1	0.351	0	0	0.000	9	0.347	0.000	0.000
1	1	7	1	0.371	0	0	0.000	9	0.367	0.000	0.000
1	1	7	1	0.381	0	0	0.000	9	0.377	0.000	0.000
1	1	7	1	0.401	0	0	0.000	9	0.397	0.000	0.000
1	1	7	1	0.421	0	0	0.000	9	0.417	0.000	0.000
1	1	7	1	0.431	0	0	0.000	9	0.427	0.000	0.000
1	1	7	1	0.451	0	0	0.000	9	0.447	0.000	0.000
1	1	7	1	0.471	0	0	0.000	9	0.467	0.000	0.000
1	1	7	1	0.481	0	0	0.000	9	0.477	0.000	0.000
1	1	7	1	0.501	0	0	0.000	9	0.497	0.000	0.000
1	1	7	1	0.521	0	0	0.000	9	0.517	0.000	0.000
1	1	7	1	0.531	0	0	0.000	9	0.527	0.000	0.000
1	1	7	1	0.551	0	0	0.000	9	0.547	0.000	0.000
1	1	7	1	0.561	0	0	0.000	9	0.557	0.000	0.000
1	1	7	1	0.581	0	0	0.000	9	0.577	0.000	0.000
1	1	7	1	0.601	0	0	0.000	9	0.597	0.000	0.000
1	1	7	1	0.611	0	0	0.000	9	0.607	0.000	0.000
1	1	7	1	0.631	0	0	0.000	9	0.627	0.000	0.000
1	1	7	1	0.651	0	0	0.000	9	0.647	0.000	0.000
1	1	7	1	0.661	0	0	0.000	9	0.657	0.000	0.000
1	1	7	1	0.831	0	0	0.000	9	0.827	0.000	0.000
1	1	7	1	0.841	0	0	0.000	9	0.837	0.000	0.000
1	1	7	1	0.881	0	0	0.000	9	0.877	0.000	0.000
1	1	7	1	0.931	0	0	0.000	9	0.927	0.000	0.000
1	1	7	1	0.971	0	0	0.000	9	0.967	0.000	0.000
1	1	7	1	1.021	0	0	0.000	9	1.017	0.000	0.000
1	1	7	1	1.142	0	0	0.000	9	1.138	964.572	804.794
1	1	7	1	1.162	0	0	0.000	9	1.158	967.207	812.804
1	1	7	1	1.172	0	0	0.000	9	1.168	977.736	804.775
1	1	7	1	1.192	0	0	0.000	9	1.188	971.603	784.995
1	1	7	1	1.212	0	0	0.000	9	1.208	972.463	814.929
1	1	7	1	1.222	0	0	0.000	9	1.218	973.009	794.693
1	1	7	1	1.262	0	0	0.000	9	1.258	976.077	792.234
1	1	7	1	1.272	0	0	0.000	9	1.268	0.000	0.000
1	1	7	1	1.292	0	0	0.000	9	1.288	971.978	778.165
1	1	7	1	1.312	0	0	0.000	9	1.308	968.809	749.980
1	1	7	1	1.322	0	0	0.000	9	1.318	972.383	763.732
1	1	7	1	1.342	0	0	0.000	9	1.338	0.000	0.000
1	1	7	1	1.362	0	0	0.000	9	1.358	0.000	0.000
1	1	7	1	1.372	0	0	0.000	9	1.368	0.000	0.000
1	1	7	1	1.392	0	11	0.000	9	1.388	965.193	591.929
1	1	7	1	1.412	0	0	0.000	9	1.408	0.000	0.000
1	1	7	1	1.422	0	0	0.000	9	1.418	968.388	614.541
1	1	7	1	1.442	0	11	0.000	9	1.438	965.309	598.236
1	1	7	1	1.472	0	0	0.000	9	1.468	0.000	0.000
1	1	7	1	1.492	0	7	0.250	9	1.488	952.119	582.290
1	1	7	1	1.512	0	0	0.000	9	1.508	0.000	0.000
1	1	7	1	1.522	0	7	0.250	9	1.518	946.835	598.952
1	1	7	1	1.542	0	6	0.000	9	1.538	910.131	514.380
1	1	7	1	1.562	0	0	0.000	9	1.558	0.000	0.000
1	1	7	1	1.572	0	0	0.000	9	1.568	0.000	0.000
1	1	7	1	1.592	0	0	0.000	9	1.588	895.944	535.587
1	1	7	1	1.612	0	0	0.000	9	1.608	0.000	0.000
1	1	7	1	1.622	0	6	0.000	9	1.618	884.172	485.591
1	1	7	1	1.642	0	0	0.000	9	1.638	0.000	0.000
1	1	7	1	1.662	0	7	0.250	9	1.658	887.484	550.591
1	1	7	1	1.692	0	0	0.000	9	1.688	0.000	0.000
1	1	7	1	1.712	0	6	0.000	9	1.708	890.698	512.803
1	1	7	1	1.722	0	6	0.000	9	1.718	922.666	510.880
1	1	7	1	1.742	0	0	0.000	9	1.738	0.000	0.000
1	1	7	1	1.762	0	0	0.000	9	1.758	0.000	0.000
1	1	7	1	1.772	0	0	0.000	9	1.768	0.000	0.000
1	1	7	1	1.792	0	0	0.000	9	1.788	0.000	0.000
1	1	7	1	1.812	0	6	0.000	9	1.808	903.920	463.783
1	1	7	1	1.822	0	0	0.000	9	1.818	0.000	0.000
1	1	7	1	1.842	0	6	0.000	9	1.838	893.550	502.551
1	1	7	1	1.862	0	0	0.000	9	1.858	0.000	0.000
1	1	7	1	1.872	0	6	0.000	9	1.868	885.282	461.724
1	1	7	1	1.892	0	0	0.000	9	1.888	0.000	0.000
1	1	7	1	1.922	0	0	0.000	9	1.918	0.000	0.000
1	1	7	1	1.942	0	0	0.000	9	1.938	0.000	0.000
1	1	7	1	1.962	0	6	0.000	9	1.958	884.762	475.658
1	1	7	1	1.972	0	0	0.000	9	1.968	0.000	0.000
1	1	7	1	1.992	0	0	0.000	9	1.988	0.000	0.000
1	1	7	1	2.022	0	0	0.000	9	2.018	0.000	0.000
1	1	7	1	2.042	0	0	0.000	9	2.038	0.000	0.000
1	1	7	1	2.062	0	0	0.000	9	2.058	0.000	0.000
1	1	7	1	2.072	0	0	0.000	9	2.068	0.000	0.000
1	1	7	1	2.092	0	0	0.000	9	2.088	0.000	0.000
1	1	7	1	2.112	0	0	0.000	9	2.108	0.000	0.000
1	1	7	1	2.122	0	0	0.000	9	2.118	0.000	0.000
1	1	7	1	2.142	0	0	0.000	9	2.138	0.000	0.000
1	1	7	1	2.162	0	0	0.000	9	2.158	0.000	0.000
1	1	7	1	2.172	0	0	0.000	9	2.168	0.000	0.000
1	1	7	1	2.192	0	0	0.000	9	2.188	0.000	0.000
1	1	7	1	2.212	0	0	0.000	9	2.208	0.000	0.000
1	1	7	1	2.222	0	0	0.000	9	2.218	0.000	0.000
1	1	7	1	2.242	0	0	0.000	9	2.238	0.000	0.000
1	1	7	1	2.262	0	0	0.000	9	2.258	0.000	0.000
1	1	7	1	2.272	0	0	0.000	9	2.268	0.000	0.000
1	1	7	1	2.292	0	0	0.000	9	2.288	0.000	0.000
1	1	7	1	2.312	0	0	0.000	9	2.308	0.000	0.000
1	1	7	1	2.322	0	0	0.000	9	2.319	0.000	0.000
1	1	7	1	2.342	0	0	0.000	9	2.339	0.000	0.000
1	1	7	1	2.362	0	0	0.000	9	2.358	0.000	0.000
